=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     df_m-weka.filters.unsupervised.attribute.Remove-R2
Instances:    144908
Attributes:   14
              HORA
              CHOQUE_CON
              TIPO LUGAR
              GRAVEDAD
              TIPO PERSONA
              EDAD
              SEXO
              LOCALIDAD
              LATITUD
              LONGITUD
              PERSONAS IMPLICADAS
              DIA_SEMANA
              LLUVIA
              RADIACION
Test mode:    split 80.0% train, remainder test

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 33.93 seconds


=== Classifier model for training split (115926 instances) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities
=== Predictions on test split ===

inst#,actual,predicted,error,prediction
17753,1:'Solo Da̱os',1:Solo Da̱os,,1
17754,1:'Solo Da̱os',1:Solo Da̱os,,0.93
17755,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17756,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17757,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17758,2:'Con Heridos',2:Con Heridos,,0.99
17759,1:'Solo Da̱os',1:Solo Da̱os,,0.83
17760,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17761,2:'Con Heridos',2:Con Heridos,,0.967
17762,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17763,1:'Solo Da̱os',1:Solo Da̱os,,0.95
17764,2:'Con Heridos',1:Solo Da̱os,+,0.51
17765,2:'Con Heridos',2:Con Heridos,,1
17766,2:'Con Heridos',2:Con Heridos,,0.66
17767,1:'Solo Da̱os',1:Solo Da̱os,,0.66
17768,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17769,1:'Solo Da̱os',1:Solo Da̱os,,0.828
17770,1:'Solo Da̱os',1:Solo Da̱os,,0.77
17771,1:'Solo Da̱os',1:Solo Da̱os,,0.84
17772,1:'Solo Da̱os',1:Solo Da̱os,,0.905
17773,1:'Solo Da̱os',1:Solo Da̱os,,0.93
17774,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17775,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17776,1:'Solo Da̱os',2:Con Heridos,+,0.82
17777,1:'Solo Da̱os',1:Solo Da̱os,,0.89
17778,2:'Con Heridos',2:Con Heridos,,0.81
17779,2:'Con Heridos',1:Solo Da̱os,+,0.81
17780,2:'Con Heridos',2:Con Heridos,,1
17781,2:'Con Heridos',1:Solo Da̱os,+,0.86
17782,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17783,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17784,2:'Con Heridos',2:Con Heridos,,0.91
17785,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17786,2:'Con Heridos',2:Con Heridos,,0.692
17787,2:'Con Heridos',1:Solo Da̱os,+,0.52
17788,1:'Solo Da̱os',1:Solo Da̱os,,0.675
17789,2:'Con Heridos',2:Con Heridos,,0.98
17790,1:'Solo Da̱os',1:Solo Da̱os,,0.85
17791,2:'Con Heridos',2:Con Heridos,,0.811
17792,1:'Solo Da̱os',1:Solo Da̱os,,0.819
17793,1:'Solo Da̱os',1:Solo Da̱os,,0.89
17794,2:'Con Heridos',2:Con Heridos,,0.95
17795,2:'Con Heridos',2:Con Heridos,,0.95
17796,1:'Solo Da̱os',1:Solo Da̱os,,0.9
17797,1:'Solo Da̱os',1:Solo Da̱os,,0.8
17798,1:'Solo Da̱os',1:Solo Da̱os,,0.83
17799,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17800,2:'Con Heridos',2:Con Heridos,,0.98
17801,1:'Solo Da̱os',1:Solo Da̱os,,0.79
17802,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17803,1:'Solo Da̱os',1:Solo Da̱os,,0.958
17804,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17805,2:'Con Heridos',2:Con Heridos,,0.98
17806,2:'Con Heridos',1:Solo Da̱os,+,0.99
17807,1:'Solo Da̱os',1:Solo Da̱os,,0.95
17808,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17809,2:'Con Heridos',2:Con Heridos,,0.959
17810,1:'Solo Da̱os',1:Solo Da̱os,,0.93
17811,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17812,1:'Solo Da̱os',1:Solo Da̱os,,0.71
17813,1:'Solo Da̱os',1:Solo Da̱os,,0.83
17814,2:'Con Heridos',2:Con Heridos,,0.98
17815,1:'Solo Da̱os',1:Solo Da̱os,,0.8
17816,2:'Con Heridos',2:Con Heridos,,1
17817,2:'Con Heridos',2:Con Heridos,,0.99
17818,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17819,2:'Con Heridos',1:Solo Da̱os,+,0.77
17820,1:'Solo Da̱os',1:Solo Da̱os,,0.817
17821,2:'Con Heridos',2:Con Heridos,,0.89
17822,1:'Solo Da̱os',1:Solo Da̱os,,0.95
17823,2:'Con Heridos',1:Solo Da̱os,+,0.99
17824,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17825,1:'Solo Da̱os',1:Solo Da̱os,,0.88
17826,1:'Solo Da̱os',2:Con Heridos,+,0.645
17827,1:'Solo Da̱os',1:Solo Da̱os,,0.58
17828,1:'Solo Da̱os',1:Solo Da̱os,,0.83
17829,1:'Solo Da̱os',1:Solo Da̱os,,0.71
17830,1:'Solo Da̱os',1:Solo Da̱os,,0.8
17831,2:'Con Heridos',1:Solo Da̱os,+,0.99
17832,2:'Con Heridos',2:Con Heridos,,0.82
17833,2:'Con Heridos',1:Solo Da̱os,+,0.85
17834,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17835,1:'Solo Da̱os',1:Solo Da̱os,,0.84
17836,2:'Con Heridos',2:Con Heridos,,0.945
17837,1:'Solo Da̱os',1:Solo Da̱os,,0.798
17838,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17839,2:'Con Heridos',2:Con Heridos,,0.8
17840,1:'Solo Da̱os',1:Solo Da̱os,,0.73
17841,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17842,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17843,2:'Con Heridos',1:Solo Da̱os,+,0.77
17844,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17845,1:'Solo Da̱os',1:Solo Da̱os,,0.795
17846,2:'Con Heridos',2:Con Heridos,,0.95
17847,1:'Solo Da̱os',1:Solo Da̱os,,0.93
17848,1:'Solo Da̱os',1:Solo Da̱os,,0.95
17849,1:'Solo Da̱os',1:Solo Da̱os,,0.94
17850,2:'Con Heridos',2:Con Heridos,,0.614
17851,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17852,2:'Con Heridos',2:Con Heridos,,0.99
17853,1:'Solo Da̱os',1:Solo Da̱os,,1
17854,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17855,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17856,1:'Solo Da̱os',1:Solo Da̱os,,0.93
17857,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17858,1:'Solo Da̱os',1:Solo Da̱os,,0.64
17859,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17860,1:'Solo Da̱os',1:Solo Da̱os,,0.78
17861,2:'Con Heridos',2:Con Heridos,,0.88
17862,1:'Solo Da̱os',1:Solo Da̱os,,0.83
17863,2:'Con Heridos',1:Solo Da̱os,+,0.8
17864,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17865,2:'Con Heridos',2:Con Heridos,,0.78
17866,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17867,2:'Con Heridos',2:Con Heridos,,0.842
17868,1:'Solo Da̱os',1:Solo Da̱os,,1
17869,2:'Con Heridos',2:Con Heridos,,0.95
17870,1:'Solo Da̱os',1:Solo Da̱os,,0.86
17871,2:'Con Heridos',2:Con Heridos,,0.72
17872,1:'Solo Da̱os',2:Con Heridos,+,0.677
17873,1:'Solo Da̱os',1:Solo Da̱os,,0.83
17874,1:'Solo Da̱os',1:Solo Da̱os,,0.87
17875,2:'Con Heridos',1:Solo Da̱os,+,0.86
17876,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17877,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17878,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17879,1:'Solo Da̱os',1:Solo Da̱os,,1
17880,1:'Solo Da̱os',1:Solo Da̱os,,0.88
17881,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17882,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17883,2:'Con Heridos',1:Solo Da̱os,+,0.547
17884,1:'Solo Da̱os',1:Solo Da̱os,,0.89
17885,2:'Con Heridos',2:Con Heridos,,0.667
17886,1:'Solo Da̱os',1:Solo Da̱os,,0.89
17887,1:'Solo Da̱os',1:Solo Da̱os,,0.84
17888,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17889,2:'Con Heridos',1:Solo Da̱os,+,0.91
17890,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17891,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17892,1:'Solo Da̱os',1:Solo Da̱os,,0.998
17893,1:'Solo Da̱os',1:Solo Da̱os,,0.87
17894,2:'Con Heridos',2:Con Heridos,,0.935
17895,1:'Solo Da̱os',1:Solo Da̱os,,0.907
17896,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17897,2:'Con Heridos',2:Con Heridos,,0.809
17898,2:'Con Heridos',2:Con Heridos,,0.503
17899,1:'Solo Da̱os',1:Solo Da̱os,,0.95
17900,1:'Solo Da̱os',1:Solo Da̱os,,0.94
17901,2:'Con Heridos',1:Solo Da̱os,+,0.564
17902,1:'Solo Da̱os',1:Solo Da̱os,,0.87
17903,1:'Solo Da̱os',1:Solo Da̱os,,0.95
17904,2:'Con Heridos',2:Con Heridos,,1
17905,2:'Con Heridos',2:Con Heridos,,1
17906,2:'Con Heridos',1:Solo Da̱os,+,0.85
17907,2:'Con Heridos',2:Con Heridos,,0.986
17908,2:'Con Heridos',1:Solo Da̱os,+,0.89
17909,1:'Solo Da̱os',1:Solo Da̱os,,0.89
17910,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17911,1:'Solo Da̱os',1:Solo Da̱os,,0.949
17912,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17913,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17914,1:'Solo Da̱os',1:Solo Da̱os,,0.91
17915,1:'Solo Da̱os',1:Solo Da̱os,,0.91
17916,2:'Con Heridos',2:Con Heridos,,0.85
17917,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17918,1:'Solo Da̱os',1:Solo Da̱os,,0.93
17919,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17920,2:'Con Heridos',2:Con Heridos,,0.847
17921,1:'Solo Da̱os',1:Solo Da̱os,,0.87
17922,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17923,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17924,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17925,1:'Solo Da̱os',1:Solo Da̱os,,0.93
17926,1:'Solo Da̱os',1:Solo Da̱os,,0.947
17927,2:'Con Heridos',1:Solo Da̱os,+,0.82
17928,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17929,2:'Con Heridos',2:Con Heridos,,0.77
17930,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17931,1:'Solo Da̱os',1:Solo Da̱os,,0.9
17932,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17933,1:'Solo Da̱os',1:Solo Da̱os,,1
17934,1:'Solo Da̱os',1:Solo Da̱os,,0.89
17935,1:'Solo Da̱os',1:Solo Da̱os,,0.74
17936,1:'Solo Da̱os',1:Solo Da̱os,,0.91
17937,2:'Con Heridos',2:Con Heridos,,0.79
17938,2:'Con Heridos',2:Con Heridos,,0.91
17939,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17940,1:'Solo Da̱os',1:Solo Da̱os,,0.91
17941,1:'Solo Da̱os',2:Con Heridos,+,0.57
17942,1:'Solo Da̱os',1:Solo Da̱os,,0.94
17943,2:'Con Heridos',2:Con Heridos,,0.86
17944,1:'Solo Da̱os',1:Solo Da̱os,,0.83
17945,1:'Solo Da̱os',1:Solo Da̱os,,1
17946,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17947,1:'Solo Da̱os',1:Solo Da̱os,,1
17948,1:'Solo Da̱os',1:Solo Da̱os,,0.88
17949,1:'Solo Da̱os',1:Solo Da̱os,,0.75
17950,2:'Con Heridos',1:Solo Da̱os,+,0.628
17951,1:'Solo Da̱os',1:Solo Da̱os,,0.726
17952,1:'Solo Da̱os',1:Solo Da̱os,,0.901
17953,1:'Solo Da̱os',1:Solo Da̱os,,0.78
17954,1:'Solo Da̱os',1:Solo Da̱os,,0.89
17955,1:'Solo Da̱os',1:Solo Da̱os,,0.799
17956,1:'Solo Da̱os',1:Solo Da̱os,,0.9
17957,1:'Solo Da̱os',1:Solo Da̱os,,1
17958,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17959,2:'Con Heridos',2:Con Heridos,,0.76
17960,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17961,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17962,1:'Solo Da̱os',1:Solo Da̱os,,0.961
17963,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17964,1:'Solo Da̱os',1:Solo Da̱os,,0.97
17965,2:'Con Heridos',2:Con Heridos,,1
17966,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17967,1:'Solo Da̱os',2:Con Heridos,+,0.67
17968,2:'Con Heridos',1:Solo Da̱os,+,0.78
17969,1:'Solo Da̱os',1:Solo Da̱os,,0.969
17970,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17971,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17972,1:'Solo Da̱os',1:Solo Da̱os,,1
17973,1:'Solo Da̱os',1:Solo Da̱os,,0.79
17974,1:'Solo Da̱os',1:Solo Da̱os,,0.9
17975,1:'Solo Da̱os',1:Solo Da̱os,,0.87
17976,1:'Solo Da̱os',1:Solo Da̱os,,0.93
17977,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17978,2:'Con Heridos',1:Solo Da̱os,+,0.542
17979,2:'Con Heridos',2:Con Heridos,,0.89
17980,1:'Solo Da̱os',1:Solo Da̱os,,0.891
17981,1:'Solo Da̱os',1:Solo Da̱os,,0.99
17982,1:'Solo Da̱os',1:Solo Da̱os,,0.95
17983,1:'Solo Da̱os',1:Solo Da̱os,,0.96
17984,1:'Solo Da̱os',1:Solo Da̱os,,0.794
17985,1:'Solo Da̱os',1:Solo Da̱os,,0.92
17986,1:'Solo Da̱os',1:Solo Da̱os,,0.939
17987,1:'Solo Da̱os',1:Solo Da̱os,,0.82
17988,1:'Solo Da̱os',1:Solo Da̱os,,0.95
17989,1:'Solo Da̱os',1:Solo Da̱os,,0.77
17990,1:'Solo Da̱os',1:Solo Da̱os,,0.89
17991,1:'Solo Da̱os',1:Solo Da̱os,,0.94
17992,2:'Con Heridos',1:Solo Da̱os,+,0.95
17993,1:'Solo Da̱os',1:Solo Da̱os,,1
17994,2:'Con Heridos',2:Con Heridos,,1
17995,1:'Solo Da̱os',1:Solo Da̱os,,0.78
17996,2:'Con Heridos',2:Con Heridos,,0.96
17997,1:'Solo Da̱os',1:Solo Da̱os,,0.98
17998,2:'Con Heridos',2:Con Heridos,,0.68
17999,1:'Solo Da̱os',1:Solo Da̱os,,0.81
18000,2:'Con Heridos',1:Solo Da̱os,+,0.84
18001,2:'Con Heridos',2:Con Heridos,,0.99
18002,1:'Solo Da̱os',1:Solo Da̱os,,0.78
18003,1:'Solo Da̱os',1:Solo Da̱os,,0.83
18004,1:'Solo Da̱os',1:Solo Da̱os,,0.93
18005,1:'Solo Da̱os',1:Solo Da̱os,,0.86
18006,1:'Solo Da̱os',1:Solo Da̱os,,0.98
18007,1:'Solo Da̱os',1:Solo Da̱os,,0.96
18008,1:'Solo Da̱os',1:Solo Da̱os,,0.8
18009,1:'Solo Da̱os',1:Solo Da̱os,,0.9
18010,1:'Solo Da̱os',1:Solo Da̱os,,0.93
18011,2:'Con Heridos',1:Solo Da̱os,+,0.99
18012,1:'Solo Da̱os',1:Solo Da̱os,,0.84
18013,2:'Con Heridos',2:Con Heridos,,0.52
18014,1:'Solo Da̱os',1:Solo Da̱os,,0.87
18015,1:'Solo Da̱os',1:Solo Da̱os,,0.89
18016,1:'Solo Da̱os',1:Solo Da̱os,,0.95
18017,1:'Solo Da̱os',1:Solo Da̱os,,0.98
18018,1:'Solo Da̱os',1:Solo Da̱os,,0.81
18019,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18020,1:'Solo Da̱os',1:Solo Da̱os,,0.92
18021,2:'Con Heridos',1:Solo Da̱os,+,0.69
18022,2:'Con Heridos',2:Con Heridos,,0.894
18023,1:'Solo Da̱os',1:Solo Da̱os,,0.96
18024,2:'Con Heridos',1:Solo Da̱os,+,0.7
18025,1:'Solo Da̱os',1:Solo Da̱os,,0.8
18026,2:'Con Heridos',2:Con Heridos,,0.6
18027,1:'Solo Da̱os',1:Solo Da̱os,,0.82
18028,1:'Solo Da̱os',1:Solo Da̱os,,0.87
18029,1:'Solo Da̱os',1:Solo Da̱os,,0.91
18030,1:'Solo Da̱os',1:Solo Da̱os,,0.96
18031,2:'Con Heridos',2:Con Heridos,,0.74
18032,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18033,1:'Solo Da̱os',1:Solo Da̱os,,0.91
18034,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18035,1:'Solo Da̱os',1:Solo Da̱os,,1
18036,1:'Solo Da̱os',1:Solo Da̱os,,0.92
18037,2:'Con Heridos',2:Con Heridos,,0.789
18038,1:'Solo Da̱os',1:Solo Da̱os,,0.798
18039,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18040,2:'Con Heridos',2:Con Heridos,,0.53
18041,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18042,2:'Con Heridos',1:Solo Da̱os,+,0.82
18043,1:'Solo Da̱os',1:Solo Da̱os,,0.95
18044,2:'Con Heridos',2:Con Heridos,,0.518
18045,1:'Solo Da̱os',1:Solo Da̱os,,0.91
18046,1:'Solo Da̱os',1:Solo Da̱os,,0.974
18047,1:'Solo Da̱os',1:Solo Da̱os,,0.93
18048,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18049,2:'Con Heridos',1:Solo Da̱os,+,0.89
18050,2:'Con Heridos',1:Solo Da̱os,+,0.77
18051,1:'Solo Da̱os',1:Solo Da̱os,,0.98
18052,1:'Solo Da̱os',1:Solo Da̱os,,0.68
18053,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18054,1:'Solo Da̱os',1:Solo Da̱os,,0.94
18055,1:'Solo Da̱os',1:Solo Da̱os,,0.96
18056,1:'Solo Da̱os',1:Solo Da̱os,,0.81
18057,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18058,1:'Solo Da̱os',1:Solo Da̱os,,0.86
18059,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18060,2:'Con Heridos',2:Con Heridos,,0.99
18061,2:'Con Heridos',2:Con Heridos,,0.79
18062,1:'Solo Da̱os',1:Solo Da̱os,,1
18063,2:'Con Heridos',1:Solo Da̱os,+,0.89
18064,2:'Con Heridos',2:Con Heridos,,0.52
18065,1:'Solo Da̱os',1:Solo Da̱os,,0.87
18066,1:'Solo Da̱os',1:Solo Da̱os,,0.98
18067,1:'Solo Da̱os',1:Solo Da̱os,,0.9
18068,1:'Solo Da̱os',1:Solo Da̱os,,0.76
18069,1:'Solo Da̱os',1:Solo Da̱os,,1
18070,1:'Solo Da̱os',1:Solo Da̱os,,0.96
18071,3:'Con Muertos',2:Con Heridos,+,0.559
18072,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18073,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18074,1:'Solo Da̱os',1:Solo Da̱os,,1
18075,1:'Solo Da̱os',1:Solo Da̱os,,0.98
18076,1:'Solo Da̱os',1:Solo Da̱os,,0.92
18077,1:'Solo Da̱os',1:Solo Da̱os,,0.91
18078,1:'Solo Da̱os',1:Solo Da̱os,,1
18079,1:'Solo Da̱os',1:Solo Da̱os,,0.75
18080,1:'Solo Da̱os',1:Solo Da̱os,,1
18081,2:'Con Heridos',2:Con Heridos,,0.98
18082,2:'Con Heridos',1:Solo Da̱os,+,0.73
18083,1:'Solo Da̱os',1:Solo Da̱os,,0.95
18084,1:'Solo Da̱os',1:Solo Da̱os,,0.6
18085,1:'Solo Da̱os',1:Solo Da̱os,,0.67
18086,2:'Con Heridos',2:Con Heridos,,0.7
18087,2:'Con Heridos',2:Con Heridos,,0.936
18088,1:'Solo Da̱os',1:Solo Da̱os,,0.93
18089,1:'Solo Da̱os',1:Solo Da̱os,,0.838
18090,1:'Solo Da̱os',1:Solo Da̱os,,0.55
18091,1:'Solo Da̱os',1:Solo Da̱os,,0.85
18092,1:'Solo Da̱os',1:Solo Da̱os,,0.976
18093,2:'Con Heridos',2:Con Heridos,,0.874
18094,2:'Con Heridos',2:Con Heridos,,0.99
18095,2:'Con Heridos',2:Con Heridos,,0.93
18096,1:'Solo Da̱os',1:Solo Da̱os,,0.9
18097,1:'Solo Da̱os',1:Solo Da̱os,,0.95
18098,1:'Solo Da̱os',1:Solo Da̱os,,0.95
18099,1:'Solo Da̱os',1:Solo Da̱os,,0.81
18100,1:'Solo Da̱os',1:Solo Da̱os,,0.94
18101,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18102,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18103,1:'Solo Da̱os',1:Solo Da̱os,,0.84
18104,1:'Solo Da̱os',1:Solo Da̱os,,1
18105,1:'Solo Da̱os',1:Solo Da̱os,,0.98
18106,1:'Solo Da̱os',1:Solo Da̱os,,0.98
18107,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18108,1:'Solo Da̱os',1:Solo Da̱os,,0.95
18109,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18110,2:'Con Heridos',2:Con Heridos,,0.97
18111,1:'Solo Da̱os',1:Solo Da̱os,,0.93
18112,1:'Solo Da̱os',1:Solo Da̱os,,0.58
18113,1:'Solo Da̱os',2:Con Heridos,+,0.492
18114,1:'Solo Da̱os',1:Solo Da̱os,,1
18115,1:'Solo Da̱os',1:Solo Da̱os,,0.746
18116,1:'Solo Da̱os',1:Solo Da̱os,,0.922
18117,1:'Solo Da̱os',1:Solo Da̱os,,0.94
18118,1:'Solo Da̱os',1:Solo Da̱os,,0.94
18119,1:'Solo Da̱os',1:Solo Da̱os,,0.986
18120,2:'Con Heridos',1:Solo Da̱os,+,0.95
18121,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18122,1:'Solo Da̱os',1:Solo Da̱os,,0.85
18123,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18124,2:'Con Heridos',2:Con Heridos,,0.807
18125,1:'Solo Da̱os',1:Solo Da̱os,,0.69
18126,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18127,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18128,2:'Con Heridos',2:Con Heridos,,0.716
18129,1:'Solo Da̱os',1:Solo Da̱os,,0.88
18130,1:'Solo Da̱os',2:Con Heridos,+,0.863
18131,1:'Solo Da̱os',1:Solo Da̱os,,0.95
18132,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18133,1:'Solo Da̱os',1:Solo Da̱os,,0.97
18134,1:'Solo Da̱os',1:Solo Da̱os,,0.91
18135,1:'Solo Da̱os',1:Solo Da̱os,,0.98
18136,1:'Solo Da̱os',1:Solo Da̱os,,0.91
18137,1:'Solo Da̱os',1:Solo Da̱os,,0.71
18138,1:'Solo Da̱os',1:Solo Da̱os,,0.85
18139,1:'Solo Da̱os',1:Solo Da̱os,,0.92
18140,2:'Con Heridos',2:Con Heridos,,0.71
18141,1:'Solo Da̱os',1:Solo Da̱os,,0.88
18142,1:'Solo Da̱os',1:Solo Da̱os,,0.83
18143,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18144,2:'Con Heridos',2:Con Heridos,,1
18145,1:'Solo Da̱os',1:Solo Da̱os,,0.91
18146,1:'Solo Da̱os',1:Solo Da̱os,,0.87
18147,1:'Solo Da̱os',1:Solo Da̱os,,0.98
18148,1:'Solo Da̱os',1:Solo Da̱os,,0.95
18149,2:'Con Heridos',1:Solo Da̱os,+,0.77
18150,2:'Con Heridos',2:Con Heridos,,0.948
18151,1:'Solo Da̱os',1:Solo Da̱os,,0.93
18152,1:'Solo Da̱os',1:Solo Da̱os,,1
18153,2:'Con Heridos',2:Con Heridos,,1
18154,1:'Solo Da̱os',1:Solo Da̱os,,0.827
18155,1:'Solo Da̱os',1:Solo Da̱os,,0.95
18156,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18157,1:'Solo Da̱os',1:Solo Da̱os,,0.91
18158,1:'Solo Da̱os',1:Solo Da̱os,,0.99
18159,1:'Solo Da̱os',1:Solo Da̱os,,0.97
