=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     df_meteo_cluster-weka.filters.unsupervised.attribute.Remove-R1,4,12,14-15
Instances:    144908
Attributes:   10
              HORA
              CLASE SINIESTRO
              TIPO LUGAR
              GRAVEDAD
              TIPO PERSONA
              SEXO
              PERSONAS IMPLICADAS
              DIA_SEMANA
              LLUVIA
              Cluster
Test mode:    split 80.0% train, remainder test

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 19.18 seconds


=== Classifier model for training split (115926 instances) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities
=== Predictions on test split ===

inst#,actual,predicted,error,prediction
27634,1:'Solo Da̱os',1:Solo Da̱os,,0.492
27635,1:'Solo Da̱os',1:Solo Da̱os,,0.917
27636,1:'Solo Da̱os',1:Solo Da̱os,,0.947
27637,2:'Con Heridos',2:Con Heridos,,0.635
27638,2:'Con Heridos',2:Con Heridos,,1
27639,1:'Solo Da̱os',1:Solo Da̱os,,0.484
27640,1:'Solo Da̱os',1:Solo Da̱os,,0.811
27641,1:'Solo Da̱os',1:Solo Da̱os,,0.906
27642,2:'Con Heridos',1:Solo Da̱os,+,0.613
27643,1:'Solo Da̱os',2:Con Heridos,+,0.53
27644,1:'Solo Da̱os',1:Solo Da̱os,,0.853
27645,1:'Solo Da̱os',1:Solo Da̱os,,0.725
27646,1:'Solo Da̱os',1:Solo Da̱os,,0.893
27647,2:'Con Heridos',1:Solo Da̱os,+,0.79
27648,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27649,2:'Con Heridos',2:Con Heridos,,1
27650,1:'Solo Da̱os',1:Solo Da̱os,,0.902
27651,1:'Solo Da̱os',1:Solo Da̱os,,0.969
27652,2:'Con Heridos',1:Solo Da̱os,+,0.874
27653,2:'Con Heridos',2:Con Heridos,,1
27654,1:'Solo Da̱os',1:Solo Da̱os,,0.932
27655,2:'Con Heridos',1:Solo Da̱os,+,0.951
27656,2:'Con Heridos',2:Con Heridos,,0.849
27657,2:'Con Heridos',2:Con Heridos,,0.531
27658,1:'Solo Da̱os',1:Solo Da̱os,,0.924
27659,1:'Solo Da̱os',1:Solo Da̱os,,0.869
27660,2:'Con Heridos',2:Con Heridos,,1
27661,1:'Solo Da̱os',1:Solo Da̱os,,0.835
27662,1:'Solo Da̱os',1:Solo Da̱os,,0.96
27663,2:'Con Heridos',1:Solo Da̱os,+,0.739
27664,3:'Con Muertos',2:Con Heridos,+,0.992
27665,1:'Solo Da̱os',1:Solo Da̱os,,0.917
27666,2:'Con Heridos',2:Con Heridos,,1
27667,1:'Solo Da̱os',1:Solo Da̱os,,0.923
27668,2:'Con Heridos',2:Con Heridos,,1
27669,1:'Solo Da̱os',1:Solo Da̱os,,0.908
27670,1:'Solo Da̱os',1:Solo Da̱os,,0.869
27671,1:'Solo Da̱os',1:Solo Da̱os,,0.85
27672,1:'Solo Da̱os',1:Solo Da̱os,,0.928
27673,2:'Con Heridos',2:Con Heridos,,0.898
27674,1:'Solo Da̱os',1:Solo Da̱os,,1
27675,1:'Solo Da̱os',1:Solo Da̱os,,0.938
27676,1:'Solo Da̱os',1:Solo Da̱os,,0.817
27677,1:'Solo Da̱os',1:Solo Da̱os,,0.899
27678,1:'Solo Da̱os',1:Solo Da̱os,,0.958
27679,1:'Solo Da̱os',1:Solo Da̱os,,0.932
27680,1:'Solo Da̱os',1:Solo Da̱os,,0.846
27681,1:'Solo Da̱os',1:Solo Da̱os,,0.939
27682,1:'Solo Da̱os',1:Solo Da̱os,,0.604
27683,1:'Solo Da̱os',1:Solo Da̱os,,1
27684,1:'Solo Da̱os',1:Solo Da̱os,,0.961
27685,1:'Solo Da̱os',1:Solo Da̱os,,0.961
27686,1:'Solo Da̱os',1:Solo Da̱os,,0.926
27687,1:'Solo Da̱os',1:Solo Da̱os,,0.912
27688,1:'Solo Da̱os',1:Solo Da̱os,,0.867
27689,1:'Solo Da̱os',1:Solo Da̱os,,0.716
27690,1:'Solo Da̱os',1:Solo Da̱os,,0.958
27691,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27692,2:'Con Heridos',2:Con Heridos,,0.59
27693,2:'Con Heridos',2:Con Heridos,,1
27694,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27695,1:'Solo Da̱os',1:Solo Da̱os,,0.947
27696,2:'Con Heridos',1:Solo Da̱os,+,0.773
27697,1:'Solo Da̱os',1:Solo Da̱os,,0.698
27698,1:'Solo Da̱os',1:Solo Da̱os,,0.932
27699,1:'Solo Da̱os',1:Solo Da̱os,,0.933
27700,1:'Solo Da̱os',1:Solo Da̱os,,0.985
27701,1:'Solo Da̱os',1:Solo Da̱os,,0.965
27702,1:'Solo Da̱os',1:Solo Da̱os,,0.94
27703,1:'Solo Da̱os',1:Solo Da̱os,,0.773
27704,1:'Solo Da̱os',1:Solo Da̱os,,0.912
27705,1:'Solo Da̱os',1:Solo Da̱os,,0.933
27706,2:'Con Heridos',1:Solo Da̱os,+,0.702
27707,1:'Solo Da̱os',1:Solo Da̱os,,0.877
27708,1:'Solo Da̱os',1:Solo Da̱os,,0.813
27709,1:'Solo Da̱os',1:Solo Da̱os,,0.625
27710,1:'Solo Da̱os',1:Solo Da̱os,,0.893
27711,1:'Solo Da̱os',1:Solo Da̱os,,0.94
27712,1:'Solo Da̱os',1:Solo Da̱os,,0.902
27713,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27714,1:'Solo Da̱os',1:Solo Da̱os,,0.908
27715,1:'Solo Da̱os',1:Solo Da̱os,,0.926
27716,2:'Con Heridos',2:Con Heridos,,1
27717,1:'Solo Da̱os',1:Solo Da̱os,,0.9
27718,1:'Solo Da̱os',1:Solo Da̱os,,0.951
27719,2:'Con Heridos',1:Solo Da̱os,+,0.531
27720,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27721,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27722,1:'Solo Da̱os',1:Solo Da̱os,,0.901
27723,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27724,1:'Solo Da̱os',1:Solo Da̱os,,0.929
27725,2:'Con Heridos',1:Solo Da̱os,+,0.877
27726,1:'Solo Da̱os',1:Solo Da̱os,,0.908
27727,1:'Solo Da̱os',1:Solo Da̱os,,0.947
27728,3:'Con Muertos',1:Solo Da̱os,+,0.727
27729,1:'Solo Da̱os',2:Con Heridos,+,0.528
27730,2:'Con Heridos',2:Con Heridos,,0.535
27731,1:'Solo Da̱os',1:Solo Da̱os,,0.899
27732,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27733,2:'Con Heridos',1:Solo Da̱os,+,0.935
27734,1:'Solo Da̱os',1:Solo Da̱os,,0.734
27735,1:'Solo Da̱os',1:Solo Da̱os,,0.947
27736,1:'Solo Da̱os',1:Solo Da̱os,,0.886
27737,1:'Solo Da̱os',1:Solo Da̱os,,0.893
27738,1:'Solo Da̱os',1:Solo Da̱os,,0.914
27739,2:'Con Heridos',2:Con Heridos,,1
27740,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27741,2:'Con Heridos',1:Solo Da̱os,+,0.805
27742,2:'Con Heridos',2:Con Heridos,,1
27743,1:'Solo Da̱os',1:Solo Da̱os,,0.901
27744,1:'Solo Da̱os',1:Solo Da̱os,,0.9
27745,1:'Solo Da̱os',1:Solo Da̱os,,0.705
27746,2:'Con Heridos',2:Con Heridos,,0.644
27747,1:'Solo Da̱os',1:Solo Da̱os,,0.946
27748,1:'Solo Da̱os',1:Solo Da̱os,,0.94
27749,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27750,1:'Solo Da̱os',1:Solo Da̱os,,0.893
27751,2:'Con Heridos',2:Con Heridos,,0.99
27752,1:'Solo Da̱os',1:Solo Da̱os,,0.94
27753,1:'Solo Da̱os',1:Solo Da̱os,,0.607
27754,1:'Solo Da̱os',1:Solo Da̱os,,0.926
27755,1:'Solo Da̱os',1:Solo Da̱os,,0.865
27756,1:'Solo Da̱os',2:Con Heridos,+,0.697
27757,1:'Solo Da̱os',2:Con Heridos,+,0.783
27758,1:'Solo Da̱os',1:Solo Da̱os,,0.94
27759,2:'Con Heridos',1:Solo Da̱os,+,0.94
27760,1:'Solo Da̱os',1:Solo Da̱os,,0.901
27761,2:'Con Heridos',2:Con Heridos,,0.567
27762,1:'Solo Da̱os',1:Solo Da̱os,,0.698
27763,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27764,2:'Con Heridos',2:Con Heridos,,0.824
27765,1:'Solo Da̱os',1:Solo Da̱os,,0.638
27766,1:'Solo Da̱os',1:Solo Da̱os,,0.655
27767,2:'Con Heridos',2:Con Heridos,,0.983
27768,2:'Con Heridos',2:Con Heridos,,0.541
27769,1:'Solo Da̱os',1:Solo Da̱os,,0.889
27770,2:'Con Heridos',2:Con Heridos,,0.895
27771,2:'Con Heridos',2:Con Heridos,,0.993
27772,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27773,2:'Con Heridos',2:Con Heridos,,1
27774,1:'Solo Da̱os',1:Solo Da̱os,,0.958
27775,1:'Solo Da̱os',1:Solo Da̱os,,0.978
27776,2:'Con Heridos',2:Con Heridos,,0.99
27777,1:'Solo Da̱os',1:Solo Da̱os,,0.947
27778,1:'Solo Da̱os',1:Solo Da̱os,,0.594
27779,1:'Solo Da̱os',1:Solo Da̱os,,0.951
27780,1:'Solo Da̱os',1:Solo Da̱os,,0.955
27781,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27782,2:'Con Heridos',2:Con Heridos,,0.725
27783,1:'Solo Da̱os',1:Solo Da̱os,,0.845
27784,1:'Solo Da̱os',1:Solo Da̱os,,0.696
27785,1:'Solo Da̱os',1:Solo Da̱os,,1
27786,1:'Solo Da̱os',1:Solo Da̱os,,0.78
27787,1:'Solo Da̱os',1:Solo Da̱os,,0.967
27788,2:'Con Heridos',2:Con Heridos,,0.98
27789,1:'Solo Da̱os',1:Solo Da̱os,,0.835
27790,1:'Solo Da̱os',1:Solo Da̱os,,0.96
27791,1:'Solo Da̱os',1:Solo Da̱os,,0.886
27792,1:'Solo Da̱os',1:Solo Da̱os,,0.9
27793,1:'Solo Da̱os',1:Solo Da̱os,,0.861
27794,1:'Solo Da̱os',1:Solo Da̱os,,0.93
27795,2:'Con Heridos',2:Con Heridos,,1
27796,2:'Con Heridos',2:Con Heridos,,0.978
27797,1:'Solo Da̱os',1:Solo Da̱os,,0.608
27798,1:'Solo Da̱os',1:Solo Da̱os,,0.928
27799,2:'Con Heridos',2:Con Heridos,,1
27800,1:'Solo Da̱os',2:Con Heridos,+,0.886
27801,2:'Con Heridos',1:Solo Da̱os,+,0.655
27802,1:'Solo Da̱os',1:Solo Da̱os,,0.856
27803,1:'Solo Da̱os',1:Solo Da̱os,,0.6
27804,2:'Con Heridos',1:Solo Da̱os,+,0.652
27805,1:'Solo Da̱os',1:Solo Da̱os,,0.869
27806,2:'Con Heridos',2:Con Heridos,,0.735
27807,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27808,1:'Solo Da̱os',1:Solo Da̱os,,0.943
27809,2:'Con Heridos',2:Con Heridos,,0.916
27810,2:'Con Heridos',2:Con Heridos,,1
27811,2:'Con Heridos',2:Con Heridos,,1
27812,1:'Solo Da̱os',1:Solo Da̱os,,0.951
27813,2:'Con Heridos',2:Con Heridos,,1
27814,2:'Con Heridos',2:Con Heridos,,0.721
27815,1:'Solo Da̱os',1:Solo Da̱os,,0.917
27816,1:'Solo Da̱os',2:Con Heridos,+,0.924
27817,1:'Solo Da̱os',1:Solo Da̱os,,0.889
27818,1:'Solo Da̱os',1:Solo Da̱os,,0.851
27819,1:'Solo Da̱os',1:Solo Da̱os,,0.932
27820,1:'Solo Da̱os',2:Con Heridos,+,0.742
27821,2:'Con Heridos',1:Solo Da̱os,+,0.927
27822,1:'Solo Da̱os',1:Solo Da̱os,,0.94
27823,2:'Con Heridos',1:Solo Da̱os,+,0.825
27824,1:'Solo Da̱os',1:Solo Da̱os,,0.94
27825,1:'Solo Da̱os',1:Solo Da̱os,,0.933
27826,2:'Con Heridos',2:Con Heridos,,0.74
27827,1:'Solo Da̱os',1:Solo Da̱os,,0.783
27828,2:'Con Heridos',2:Con Heridos,,1
27829,2:'Con Heridos',2:Con Heridos,,1
27830,1:'Solo Da̱os',1:Solo Da̱os,,0.958
27831,2:'Con Heridos',1:Solo Da̱os,+,0.653
27832,1:'Solo Da̱os',1:Solo Da̱os,,1
27833,1:'Solo Da̱os',1:Solo Da̱os,,0.93
27834,1:'Solo Da̱os',1:Solo Da̱os,,1
27835,2:'Con Heridos',2:Con Heridos,,0.552
27836,1:'Solo Da̱os',1:Solo Da̱os,,0.934
27837,1:'Solo Da̱os',1:Solo Da̱os,,0.924
27838,1:'Solo Da̱os',1:Solo Da̱os,,0.751
27839,1:'Solo Da̱os',1:Solo Da̱os,,0.947
27840,1:'Solo Da̱os',2:Con Heridos,+,0.728
27841,1:'Solo Da̱os',1:Solo Da̱os,,0.934
27842,2:'Con Heridos',2:Con Heridos,,0.718
27843,2:'Con Heridos',2:Con Heridos,,0.762
27844,1:'Solo Da̱os',2:Con Heridos,+,0.879
27845,1:'Solo Da̱os',1:Solo Da̱os,,0.939
27846,1:'Solo Da̱os',1:Solo Da̱os,,0.941
27847,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27848,1:'Solo Da̱os',1:Solo Da̱os,,0.79
27849,2:'Con Heridos',2:Con Heridos,,1
27850,1:'Solo Da̱os',1:Solo Da̱os,,0.934
27851,1:'Solo Da̱os',1:Solo Da̱os,,0.819
27852,1:'Solo Da̱os',1:Solo Da̱os,,0.92
27853,2:'Con Heridos',2:Con Heridos,,1
27854,1:'Solo Da̱os',1:Solo Da̱os,,0.964
27855,1:'Solo Da̱os',1:Solo Da̱os,,0.78
27856,1:'Solo Da̱os',1:Solo Da̱os,,0.698
27857,1:'Solo Da̱os',1:Solo Da̱os,,0.852
27858,1:'Solo Da̱os',1:Solo Da̱os,,0.722
27859,2:'Con Heridos',1:Solo Da̱os,+,0.94
27860,1:'Solo Da̱os',1:Solo Da̱os,,0.94
27861,2:'Con Heridos',2:Con Heridos,,1
27862,1:'Solo Da̱os',1:Solo Da̱os,,0.837
27863,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27864,1:'Solo Da̱os',1:Solo Da̱os,,0.924
27865,1:'Solo Da̱os',2:Con Heridos,+,0.998
27866,1:'Solo Da̱os',1:Solo Da̱os,,0.853
27867,2:'Con Heridos',2:Con Heridos,,1
27868,1:'Solo Da̱os',1:Solo Da̱os,,0.942
27869,1:'Solo Da̱os',1:Solo Da̱os,,0.966
27870,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27871,2:'Con Heridos',1:Solo Da̱os,+,0.691
27872,2:'Con Heridos',2:Con Heridos,,0.63
27873,1:'Solo Da̱os',2:Con Heridos,+,0.844
27874,1:'Solo Da̱os',1:Solo Da̱os,,0.924
27875,1:'Solo Da̱os',1:Solo Da̱os,,0.94
27876,1:'Solo Da̱os',1:Solo Da̱os,,0.93
27877,1:'Solo Da̱os',1:Solo Da̱os,,0.879
27878,1:'Solo Da̱os',1:Solo Da̱os,,0.851
27879,1:'Solo Da̱os',1:Solo Da̱os,,0.922
27880,1:'Solo Da̱os',2:Con Heridos,+,0.582
27881,1:'Solo Da̱os',1:Solo Da̱os,,0.9
27882,1:'Solo Da̱os',2:Con Heridos,+,0.726
27883,1:'Solo Da̱os',1:Solo Da̱os,,0.845
27884,1:'Solo Da̱os',1:Solo Da̱os,,0.955
27885,2:'Con Heridos',2:Con Heridos,,1
27886,1:'Solo Da̱os',2:Con Heridos,+,0.619
27887,1:'Solo Da̱os',2:Con Heridos,+,0.58
27888,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27889,1:'Solo Da̱os',1:Solo Da̱os,,0.972
27890,1:'Solo Da̱os',1:Solo Da̱os,,0.826
27891,1:'Solo Da̱os',2:Con Heridos,+,0.737
27892,1:'Solo Da̱os',1:Solo Da̱os,,0.796
27893,1:'Solo Da̱os',1:Solo Da̱os,,0.728
27894,1:'Solo Da̱os',1:Solo Da̱os,,0.867
27895,2:'Con Heridos',2:Con Heridos,,0.986
27896,1:'Solo Da̱os',1:Solo Da̱os,,0.825
27897,1:'Solo Da̱os',1:Solo Da̱os,,0.769
27898,2:'Con Heridos',1:Solo Da̱os,+,0.922
27899,2:'Con Heridos',2:Con Heridos,,0.895
27900,1:'Solo Da̱os',1:Solo Da̱os,,0.942
27901,2:'Con Heridos',2:Con Heridos,,0.992
27902,2:'Con Heridos',1:Solo Da̱os,+,0.885
27903,2:'Con Heridos',2:Con Heridos,,0.787
27904,1:'Solo Da̱os',1:Solo Da̱os,,0.894
27905,2:'Con Heridos',2:Con Heridos,,1
27906,1:'Solo Da̱os',1:Solo Da̱os,,0.941
27907,1:'Solo Da̱os',2:Con Heridos,+,0.636
27908,1:'Solo Da̱os',1:Solo Da̱os,,0.958
27909,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27910,2:'Con Heridos',2:Con Heridos,,1
27911,1:'Solo Da̱os',1:Solo Da̱os,,0.871
27912,1:'Solo Da̱os',1:Solo Da̱os,,1
27913,1:'Solo Da̱os',1:Solo Da̱os,,0.91
27914,1:'Solo Da̱os',1:Solo Da̱os,,0.942
27915,1:'Solo Da̱os',2:Con Heridos,+,0.696
27916,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27917,1:'Solo Da̱os',1:Solo Da̱os,,0.79
27918,1:'Solo Da̱os',1:Solo Da̱os,,0.852
27919,1:'Solo Da̱os',1:Solo Da̱os,,0.933
27920,1:'Solo Da̱os',1:Solo Da̱os,,0.729
27921,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27922,2:'Con Heridos',2:Con Heridos,,1
27923,2:'Con Heridos',2:Con Heridos,,1
27924,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27925,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27926,1:'Solo Da̱os',1:Solo Da̱os,,0.92
27927,1:'Solo Da̱os',1:Solo Da̱os,,0.872
27928,2:'Con Heridos',2:Con Heridos,,1
27929,1:'Solo Da̱os',1:Solo Da̱os,,0.723
27930,2:'Con Heridos',2:Con Heridos,,1
27931,3:'Con Muertos',1:Solo Da̱os,+,0.526
27932,1:'Solo Da̱os',2:Con Heridos,+,0.563
27933,1:'Solo Da̱os',1:Solo Da̱os,,0.924
27934,1:'Solo Da̱os',1:Solo Da̱os,,0.998
27935,1:'Solo Da̱os',1:Solo Da̱os,,0.745
27936,1:'Solo Da̱os',1:Solo Da̱os,,0.932
27937,1:'Solo Da̱os',1:Solo Da̱os,,0.847
27938,2:'Con Heridos',1:Solo Da̱os,+,0.862
27939,1:'Solo Da̱os',1:Solo Da̱os,,0.88
27940,2:'Con Heridos',2:Con Heridos,,0.957
27941,1:'Solo Da̱os',1:Solo Da̱os,,0.96
27942,1:'Solo Da̱os',1:Solo Da̱os,,0.962
27943,1:'Solo Da̱os',1:Solo Da̱os,,0.961
27944,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27945,1:'Solo Da̱os',1:Solo Da̱os,,0.951
27946,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27947,1:'Solo Da̱os',1:Solo Da̱os,,0.793
27948,2:'Con Heridos',1:Solo Da̱os,+,0.541
27949,1:'Solo Da̱os',1:Solo Da̱os,,0.888
27950,1:'Solo Da̱os',1:Solo Da̱os,,0.947
27951,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27952,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27953,2:'Con Heridos',2:Con Heridos,,0.963
27954,1:'Solo Da̱os',1:Solo Da̱os,,0.859
27955,2:'Con Heridos',2:Con Heridos,,0.701
27956,1:'Solo Da̱os',1:Solo Da̱os,,0.825
27957,1:'Solo Da̱os',1:Solo Da̱os,,0.774
27958,2:'Con Heridos',2:Con Heridos,,1
27959,2:'Con Heridos',1:Solo Da̱os,+,0.702
27960,2:'Con Heridos',2:Con Heridos,,0.601
27961,1:'Solo Da̱os',1:Solo Da̱os,,0.904
27962,2:'Con Heridos',1:Solo Da̱os,+,0.901
27963,1:'Solo Da̱os',1:Solo Da̱os,,0.869
27964,1:'Solo Da̱os',1:Solo Da̱os,,0.498
27965,1:'Solo Da̱os',1:Solo Da̱os,,0.546
27966,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27967,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27968,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27969,2:'Con Heridos',2:Con Heridos,,0.99
27970,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27971,1:'Solo Da̱os',1:Solo Da̱os,,0.933
27972,1:'Solo Da̱os',1:Solo Da̱os,,0.937
27973,2:'Con Heridos',1:Solo Da̱os,+,0.745
27974,2:'Con Heridos',2:Con Heridos,,1
27975,1:'Solo Da̱os',1:Solo Da̱os,,0.928
27976,1:'Solo Da̱os',1:Solo Da̱os,,0.941
27977,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27978,1:'Solo Da̱os',1:Solo Da̱os,,0.918
27979,2:'Con Heridos',2:Con Heridos,,0.745
27980,1:'Solo Da̱os',1:Solo Da̱os,,0.937
27981,1:'Solo Da̱os',1:Solo Da̱os,,0.637
27982,1:'Solo Da̱os',1:Solo Da̱os,,0.927
27983,2:'Con Heridos',2:Con Heridos,,1
27984,2:'Con Heridos',2:Con Heridos,,1
27985,1:'Solo Da̱os',1:Solo Da̱os,,0.88
27986,2:'Con Heridos',2:Con Heridos,,1
27987,1:'Solo Da̱os',1:Solo Da̱os,,0.934
27988,1:'Solo Da̱os',1:Solo Da̱os,,0.84
27989,1:'Solo Da̱os',1:Solo Da̱os,,0.915
27990,1:'Solo Da̱os',2:Con Heridos,+,0.516
27991,1:'Solo Da̱os',1:Solo Da̱os,,0.931
27992,1:'Solo Da̱os',1:Solo Da̱os,,0.837
27993,1:'Solo Da̱os',1:Solo Da̱os,,1
27994,1:'Solo Da̱os',1:Solo Da̱os,,0.924
27995,1:'Solo Da̱os',1:Solo Da̱os,,1
27996,1:'Solo Da̱os',1:Solo Da̱os,,1
27997,1:'Solo Da̱os',1:Solo Da̱os,,0.922
27998,1:'Solo Da̱os',1:Solo Da̱os,,0.877
27999,2:'Con Heridos',2:Con Heridos,,0.558
28000,2:'Con Heridos',2:Con Heridos,,0.914
28001,1:'Solo Da̱os',1:Solo Da̱os,,0.939
28002,1:'Solo Da̱os',1:Solo Da̱os,,0.658
28003,2:'Con Heridos',2:Con Heridos,,1
28004,1:'Solo Da̱os',1:Solo Da̱os,,0.941
28005,2:'Con Heridos',2:Con Heridos,,0.989
28006,1:'Solo Da̱os',2:Con Heridos,+,0.635
28007,2:'Con Heridos',2:Con Heridos,,0.96
28008,1:'Solo Da̱os',1:Solo Da̱os,,0.932
28009,1:'Solo Da̱os',1:Solo Da̱os,,0.942
28010,1:'Solo Da̱os',1:Solo Da̱os,,0.786
28011,1:'Solo Da̱os',1:Solo Da̱os,,0.934
28012,1:'Solo Da̱os',1:Solo Da̱os,,0.737
28013,1:'Solo Da̱os',1:Solo Da̱os,,0.889
28014,3:'Con Muertos',1:Solo Da̱os,+,0.772
28015,1:'Solo Da̱os',1:Solo Da̱os,,0.978
28016,1:'Solo Da̱os',1:Solo Da̱os,,0.904
28017,1:'Solo Da̱os',2:Con Heridos,+,0.833
28018,1:'Solo Da̱os',1:Solo Da̱os,,0.94
28019,1:'Solo Da̱os',1:Solo Da̱os,,0.711
28020,2:'Con Heridos',1:Solo Da̱os,+,0.653
28021,1:'Solo Da̱os',1:Solo Da̱os,,0.702
28022,1:'Solo Da̱os',1:Solo Da̱os,,0.867
28023,2:'Con Heridos',2:Con Heridos,,0.791
28024,1:'Solo Da̱os',1:Solo Da̱os,,0.922
28025,2:'Con Heridos',2:Con Heridos,,0.785
28026,1:'Solo Da̱os',1:Solo Da̱os,,0.961
28027,1:'Solo Da̱os',1:Solo Da̱os,,0.912
28028,1:'Solo Da̱os',1:Solo Da̱os,,0.931
28029,1:'Solo Da̱os',1:Solo Da̱os,,0.963
28030,1:'Solo Da̱os',1:Solo Da̱os,,0.893
28031,2:'Con Heridos',2:Con Heridos,,0.999
28032,1:'Solo Da̱os',1:Solo Da̱os,,0.924
28033,1:'Solo Da̱os',1:Solo Da̱os,,0.957
28034,1:'Solo Da̱os',2:Con Heridos,+,0.545
28035,2:'Con Heridos',2:Con Heridos,,1
28036,2:'Con Heridos',2:Con Heridos,,0.656
28037,1:'Solo Da̱os',1:Solo Da̱os,,0.936
28038,1:'Solo Da̱os',1:Solo Da̱os,,0.933
28039,1:'Solo Da̱os',1:Solo Da̱os,,0.94
28040,2:'Con Heridos',2:Con Heridos,,0.719
28041,1:'Solo Da̱os',1:Solo Da̱os,,1
28042,2:'Con Heridos',2:Con Heridos,,1
28043,1:'Solo Da̱os',1:Solo Da̱os,,0.795
28044,2:'Con Heridos',2:Con Heridos,,0.812
28045,2:'Con Heridos',2:Con Heridos,,1
28046,1:'Solo Da̱os',1:Solo Da̱os,,0.864
