=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     df_sin_m-weka.filters.unsupervised.attribute.Remove-R2
Instances:    325958
Attributes:   12
              HORA
              CHOQUE_CON
              TIPO LUGAR
              GRAVEDAD
              TIPO PERSONA
              EDAD
              SEXO
              LOCALIDAD
              LATITUD
              LONGITUD
              PERSONAS IMPLICADAS
              DIA_SEMANA
Test mode:    split 80.0% train, remainder test

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 92.47 seconds


=== Classifier model for training split (260766 instances) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities
=== Predictions on test split ===

inst#,actual,predicted,error,prediction
6667,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6668,2:'Solo Da̱os',2:Solo Da̱os,,0.53
6669,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6670,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6671,2:'Solo Da̱os',2:Solo Da̱os,,0.878
6672,2:'Solo Da̱os',2:Solo Da̱os,,0.62
6673,1:'Con Heridos',2:Solo Da̱os,+,1
6674,2:'Solo Da̱os',2:Solo Da̱os,,0.92
6675,2:'Solo Da̱os',2:Solo Da̱os,,0.58
6676,1:'Con Heridos',1:Con Heridos,,0.99
6677,2:'Solo Da̱os',2:Solo Da̱os,,1
6678,2:'Solo Da̱os',2:Solo Da̱os,,0.53
6679,1:'Con Heridos',1:Con Heridos,,0.96
6680,2:'Solo Da̱os',2:Solo Da̱os,,0.85
6681,1:'Con Heridos',1:Con Heridos,,0.87
6682,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6683,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6684,1:'Con Heridos',1:Con Heridos,,0.935
6685,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6686,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6687,2:'Solo Da̱os',2:Solo Da̱os,,0.82
6688,1:'Con Heridos',1:Con Heridos,,0.799
6689,2:'Solo Da̱os',2:Solo Da̱os,,0.713
6690,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6691,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6692,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6693,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6694,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6695,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6696,2:'Solo Da̱os',2:Solo Da̱os,,0.966
6697,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6698,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6699,2:'Solo Da̱os',2:Solo Da̱os,,0.88
6700,1:'Con Heridos',1:Con Heridos,,0.769
6701,1:'Con Heridos',1:Con Heridos,,0.83
6702,2:'Solo Da̱os',2:Solo Da̱os,,0.801
6703,2:'Solo Da̱os',2:Solo Da̱os,,1
6704,2:'Solo Da̱os',1:Con Heridos,+,0.588
6705,2:'Solo Da̱os',2:Solo Da̱os,,1
6706,2:'Solo Da̱os',2:Solo Da̱os,,0.67
6707,1:'Con Heridos',1:Con Heridos,,0.94
6708,2:'Solo Da̱os',2:Solo Da̱os,,0.91
6709,3:'Con Muertos',1:Con Heridos,+,0.657
6710,2:'Solo Da̱os',1:Con Heridos,+,0.62
6711,2:'Solo Da̱os',2:Solo Da̱os,,0.845
6712,1:'Con Heridos',1:Con Heridos,,0.99
6713,2:'Solo Da̱os',2:Solo Da̱os,,0.93
6714,2:'Solo Da̱os',2:Solo Da̱os,,0.983
6715,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6716,2:'Solo Da̱os',2:Solo Da̱os,,0.82
6717,1:'Con Heridos',1:Con Heridos,,0.67
6718,1:'Con Heridos',1:Con Heridos,,1
6719,2:'Solo Da̱os',1:Con Heridos,+,0.58
6720,2:'Solo Da̱os',2:Solo Da̱os,,0.65
6721,1:'Con Heridos',1:Con Heridos,,0.61
6722,1:'Con Heridos',1:Con Heridos,,0.98
6723,2:'Solo Da̱os',2:Solo Da̱os,,0.958
6724,2:'Solo Da̱os',2:Solo Da̱os,,0.868
6725,1:'Con Heridos',2:Solo Da̱os,+,0.88
6726,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6727,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6728,2:'Solo Da̱os',2:Solo Da̱os,,0.92
6729,1:'Con Heridos',1:Con Heridos,,1
6730,1:'Con Heridos',1:Con Heridos,,0.87
6731,2:'Solo Da̱os',2:Solo Da̱os,,0.984
6732,2:'Solo Da̱os',2:Solo Da̱os,,0.752
6733,1:'Con Heridos',1:Con Heridos,,0.93
6734,1:'Con Heridos',2:Solo Da̱os,+,0.78
6735,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6736,2:'Solo Da̱os',2:Solo Da̱os,,0.998
6737,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6738,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6739,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6740,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6741,2:'Solo Da̱os',2:Solo Da̱os,,0.925
6742,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6743,2:'Solo Da̱os',2:Solo Da̱os,,0.961
6744,3:'Con Muertos',3:Con Muertos,,0.644
6745,2:'Solo Da̱os',2:Solo Da̱os,,0.966
6746,1:'Con Heridos',1:Con Heridos,,1
6747,2:'Solo Da̱os',2:Solo Da̱os,,0.89
6748,2:'Solo Da̱os',2:Solo Da̱os,,0.85
6749,2:'Solo Da̱os',2:Solo Da̱os,,1
6750,1:'Con Heridos',1:Con Heridos,,0.71
6751,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6752,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6753,2:'Solo Da̱os',2:Solo Da̱os,,1
6754,1:'Con Heridos',2:Solo Da̱os,+,0.67
6755,2:'Solo Da̱os',2:Solo Da̱os,,0.9
6756,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6757,2:'Solo Da̱os',2:Solo Da̱os,,1
6758,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6759,1:'Con Heridos',2:Solo Da̱os,+,0.57
6760,1:'Con Heridos',1:Con Heridos,,0.6
6761,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6762,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6763,2:'Solo Da̱os',2:Solo Da̱os,,0.91
6764,2:'Solo Da̱os',2:Solo Da̱os,,0.878
6765,1:'Con Heridos',1:Con Heridos,,0.89
6766,1:'Con Heridos',2:Solo Da̱os,+,0.94
6767,2:'Solo Da̱os',2:Solo Da̱os,,0.845
6768,1:'Con Heridos',1:Con Heridos,,0.754
6769,1:'Con Heridos',1:Con Heridos,,0.741
6770,2:'Solo Da̱os',2:Solo Da̱os,,0.67
6771,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6772,2:'Solo Da̱os',2:Solo Da̱os,,0.699
6773,2:'Solo Da̱os',2:Solo Da̱os,,0.9
6774,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6775,2:'Solo Da̱os',2:Solo Da̱os,,0.918
6776,2:'Solo Da̱os',2:Solo Da̱os,,1
6777,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6778,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6779,1:'Con Heridos',1:Con Heridos,,0.86
6780,1:'Con Heridos',2:Solo Da̱os,+,0.99
6781,2:'Solo Da̱os',2:Solo Da̱os,,0.597
6782,2:'Solo Da̱os',2:Solo Da̱os,,0.67
6783,2:'Solo Da̱os',2:Solo Da̱os,,1
6784,1:'Con Heridos',1:Con Heridos,,0.92
6785,2:'Solo Da̱os',2:Solo Da̱os,,0.918
6786,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6787,3:'Con Muertos',1:Con Heridos,+,0.72
6788,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6789,2:'Solo Da̱os',1:Con Heridos,+,0.52
6790,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6791,1:'Con Heridos',1:Con Heridos,,0.6
6792,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6793,2:'Solo Da̱os',2:Solo Da̱os,,1
6794,2:'Solo Da̱os',2:Solo Da̱os,,0.979
6795,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6796,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6797,2:'Solo Da̱os',2:Solo Da̱os,,1
6798,2:'Solo Da̱os',2:Solo Da̱os,,0.9
6799,2:'Solo Da̱os',2:Solo Da̱os,,0.916
6800,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6801,1:'Con Heridos',1:Con Heridos,,0.93
6802,2:'Solo Da̱os',2:Solo Da̱os,,1
6803,2:'Solo Da̱os',2:Solo Da̱os,,0.88
6804,1:'Con Heridos',1:Con Heridos,,0.73
6805,2:'Solo Da̱os',2:Solo Da̱os,,0.669
6806,2:'Solo Da̱os',2:Solo Da̱os,,1
6807,2:'Solo Da̱os',2:Solo Da̱os,,0.92
6808,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6809,1:'Con Heridos',1:Con Heridos,,0.99
6810,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6811,2:'Solo Da̱os',2:Solo Da̱os,,0.918
6812,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6813,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6814,1:'Con Heridos',1:Con Heridos,,1
6815,2:'Solo Da̱os',2:Solo Da̱os,,1
6816,2:'Solo Da̱os',2:Solo Da̱os,,0.9
6817,2:'Solo Da̱os',1:Con Heridos,+,0.472
6818,2:'Solo Da̱os',2:Solo Da̱os,,1
6819,2:'Solo Da̱os',2:Solo Da̱os,,0.93
6820,1:'Con Heridos',1:Con Heridos,,0.83
6821,1:'Con Heridos',2:Solo Da̱os,+,0.51
6822,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6823,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6824,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6825,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6826,1:'Con Heridos',1:Con Heridos,,0.729
6827,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6828,2:'Solo Da̱os',2:Solo Da̱os,,1
6829,2:'Solo Da̱os',2:Solo Da̱os,,0.927
6830,1:'Con Heridos',1:Con Heridos,,0.791
6831,2:'Solo Da̱os',2:Solo Da̱os,,0.733
6832,2:'Solo Da̱os',1:Con Heridos,+,0.63
6833,2:'Solo Da̱os',2:Solo Da̱os,,0.86
6834,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6835,2:'Solo Da̱os',2:Solo Da̱os,,0.941
6836,2:'Solo Da̱os',2:Solo Da̱os,,0.707
6837,1:'Con Heridos',1:Con Heridos,,0.88
6838,2:'Solo Da̱os',2:Solo Da̱os,,0.9
6839,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6840,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6841,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6842,2:'Solo Da̱os',2:Solo Da̱os,,0.989
6843,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6844,2:'Solo Da̱os',2:Solo Da̱os,,0.78
6845,2:'Solo Da̱os',2:Solo Da̱os,,1
6846,1:'Con Heridos',1:Con Heridos,,0.922
6847,1:'Con Heridos',1:Con Heridos,,0.78
6848,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6849,2:'Solo Da̱os',2:Solo Da̱os,,0.995
6850,2:'Solo Da̱os',2:Solo Da̱os,,0.93
6851,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6852,2:'Solo Da̱os',2:Solo Da̱os,,0.947
6853,2:'Solo Da̱os',2:Solo Da̱os,,0.995
6854,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6855,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6856,2:'Solo Da̱os',2:Solo Da̱os,,0.611
6857,1:'Con Heridos',1:Con Heridos,,0.859
6858,2:'Solo Da̱os',2:Solo Da̱os,,0.77
6859,2:'Solo Da̱os',2:Solo Da̱os,,0.78
6860,2:'Solo Da̱os',2:Solo Da̱os,,0.77
6861,2:'Solo Da̱os',2:Solo Da̱os,,0.93
6862,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6863,1:'Con Heridos',2:Solo Da̱os,+,0.772
6864,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6865,1:'Con Heridos',1:Con Heridos,,0.81
6866,1:'Con Heridos',1:Con Heridos,,0.98
6867,2:'Solo Da̱os',2:Solo Da̱os,,0.959
6868,1:'Con Heridos',1:Con Heridos,,0.858
6869,1:'Con Heridos',1:Con Heridos,,0.925
6870,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6871,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6872,2:'Solo Da̱os',2:Solo Da̱os,,1
6873,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6874,2:'Solo Da̱os',2:Solo Da̱os,,0.86
6875,2:'Solo Da̱os',2:Solo Da̱os,,0.791
6876,1:'Con Heridos',2:Solo Da̱os,+,0.52
6877,1:'Con Heridos',1:Con Heridos,,0.99
6878,2:'Solo Da̱os',2:Solo Da̱os,,0.81
6879,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6880,2:'Solo Da̱os',2:Solo Da̱os,,0.93
6881,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6882,1:'Con Heridos',1:Con Heridos,,0.91
6883,2:'Solo Da̱os',2:Solo Da̱os,,0.61
6884,2:'Solo Da̱os',2:Solo Da̱os,,0.86
6885,1:'Con Heridos',2:Solo Da̱os,+,0.95
6886,1:'Con Heridos',1:Con Heridos,,0.71
6887,2:'Solo Da̱os',2:Solo Da̱os,,0.68
6888,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6889,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6890,1:'Con Heridos',2:Solo Da̱os,+,0.88
6891,1:'Con Heridos',1:Con Heridos,,0.92
6892,2:'Solo Da̱os',2:Solo Da̱os,,0.7
6893,2:'Solo Da̱os',2:Solo Da̱os,,0.929
6894,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6895,1:'Con Heridos',2:Solo Da̱os,+,0.89
6896,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6897,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6898,1:'Con Heridos',1:Con Heridos,,0.79
6899,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6900,1:'Con Heridos',1:Con Heridos,,1
6901,1:'Con Heridos',2:Solo Da̱os,+,0.633
6902,1:'Con Heridos',1:Con Heridos,,0.84
6903,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6904,1:'Con Heridos',1:Con Heridos,,0.987
6905,1:'Con Heridos',1:Con Heridos,,0.98
6906,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6907,2:'Solo Da̱os',2:Solo Da̱os,,0.935
6908,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6909,2:'Solo Da̱os',2:Solo Da̱os,,0.91
6910,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6911,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6912,2:'Solo Da̱os',2:Solo Da̱os,,0.9
6913,1:'Con Heridos',1:Con Heridos,,0.825
6914,2:'Solo Da̱os',2:Solo Da̱os,,0.793
6915,2:'Solo Da̱os',2:Solo Da̱os,,0.78
6916,2:'Solo Da̱os',2:Solo Da̱os,,0.86
6917,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6918,2:'Solo Da̱os',2:Solo Da̱os,,0.52
6919,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6920,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6921,1:'Con Heridos',2:Solo Da̱os,+,0.8
6922,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6923,2:'Solo Da̱os',2:Solo Da̱os,,0.93
6924,2:'Solo Da̱os',2:Solo Da̱os,,0.72
6925,2:'Solo Da̱os',2:Solo Da̱os,,0.959
6926,2:'Solo Da̱os',2:Solo Da̱os,,0.923
6927,2:'Solo Da̱os',2:Solo Da̱os,,1
6928,2:'Solo Da̱os',2:Solo Da̱os,,0.79
6929,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6930,2:'Solo Da̱os',2:Solo Da̱os,,0.75
6931,1:'Con Heridos',2:Solo Da̱os,+,0.99
6932,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6933,1:'Con Heridos',1:Con Heridos,,0.871
6934,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6935,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6936,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6937,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6938,2:'Solo Da̱os',2:Solo Da̱os,,0.706
6939,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6940,2:'Solo Da̱os',2:Solo Da̱os,,1
6941,2:'Solo Da̱os',2:Solo Da̱os,,1
6942,1:'Con Heridos',1:Con Heridos,,1
6943,2:'Solo Da̱os',2:Solo Da̱os,,0.912
6944,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6945,2:'Solo Da̱os',1:Con Heridos,+,0.71
6946,2:'Solo Da̱os',2:Solo Da̱os,,1
6947,2:'Solo Da̱os',2:Solo Da̱os,,0.87
6948,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6949,2:'Solo Da̱os',2:Solo Da̱os,,0.932
6950,1:'Con Heridos',2:Solo Da̱os,+,0.95
6951,1:'Con Heridos',2:Solo Da̱os,+,0.897
6952,1:'Con Heridos',1:Con Heridos,,0.52
6953,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6954,2:'Solo Da̱os',2:Solo Da̱os,,0.87
6955,2:'Solo Da̱os',2:Solo Da̱os,,0.96
6956,1:'Con Heridos',1:Con Heridos,,1
6957,2:'Solo Da̱os',2:Solo Da̱os,,0.945
6958,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6959,2:'Solo Da̱os',2:Solo Da̱os,,0.518
6960,2:'Solo Da̱os',2:Solo Da̱os,,0.575
6961,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6962,1:'Con Heridos',2:Solo Da̱os,+,0.92
6963,3:'Con Muertos',1:Con Heridos,+,0.741
6964,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6965,2:'Solo Da̱os',2:Solo Da̱os,,0.83
6966,2:'Solo Da̱os',2:Solo Da̱os,,0.99
6967,2:'Solo Da̱os',2:Solo Da̱os,,0.88
6968,2:'Solo Da̱os',2:Solo Da̱os,,0.94
6969,2:'Solo Da̱os',1:Con Heridos,+,0.752
6970,2:'Solo Da̱os',2:Solo Da̱os,,0.85
6971,1:'Con Heridos',2:Solo Da̱os,+,0.632
6972,2:'Solo Da̱os',2:Solo Da̱os,,0.92
6973,1:'Con Heridos',2:Solo Da̱os,+,0.92
6974,2:'Solo Da̱os',2:Solo Da̱os,,0.6
6975,2:'Solo Da̱os',1:Con Heridos,+,0.628
6976,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6977,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6978,2:'Solo Da̱os',2:Solo Da̱os,,0.92
6979,1:'Con Heridos',1:Con Heridos,,0.96
6980,1:'Con Heridos',1:Con Heridos,,0.97
6981,1:'Con Heridos',1:Con Heridos,,0.922
6982,1:'Con Heridos',2:Solo Da̱os,+,0.69
6983,2:'Solo Da̱os',2:Solo Da̱os,,1
6984,2:'Solo Da̱os',2:Solo Da̱os,,0.97
6985,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6986,1:'Con Heridos',1:Con Heridos,,0.835
6987,2:'Solo Da̱os',2:Solo Da̱os,,0.85
6988,1:'Con Heridos',1:Con Heridos,,0.7
6989,1:'Con Heridos',2:Solo Da̱os,+,0.99
6990,1:'Con Heridos',1:Con Heridos,,0.85
6991,2:'Solo Da̱os',2:Solo Da̱os,,0.95
6992,2:'Solo Da̱os',2:Solo Da̱os,,0.62
6993,2:'Solo Da̱os',2:Solo Da̱os,,0.98
6994,1:'Con Heridos',1:Con Heridos,,0.893
6995,2:'Solo Da̱os',2:Solo Da̱os,,0.89
6996,2:'Solo Da̱os',2:Solo Da̱os,,0.91
6997,2:'Solo Da̱os',2:Solo Da̱os,,1
6998,1:'Con Heridos',2:Solo Da̱os,+,0.75
6999,2:'Solo Da̱os',2:Solo Da̱os,,0.92
7000,2:'Solo Da̱os',2:Solo Da̱os,,0.818
7001,2:'Solo Da̱os',2:Solo Da̱os,,0.95
7002,1:'Con Heridos',1:Con Heridos,,0.96
7003,2:'Solo Da̱os',2:Solo Da̱os,,0.89
7004,2:'Solo Da̱os',2:Solo Da̱os,,0.893
7005,1:'Con Heridos',1:Con Heridos,,0.94
7006,2:'Solo Da̱os',2:Solo Da̱os,,1
7007,2:'Solo Da̱os',2:Solo Da̱os,,0.93
7008,2:'Solo Da̱os',2:Solo Da̱os,,0.96
7009,2:'Solo Da̱os',2:Solo Da̱os,,0.96
7010,2:'Solo Da̱os',2:Solo Da̱os,,0.98
7011,2:'Solo Da̱os',2:Solo Da̱os,,1
7012,2:'Solo Da̱os',2:Solo Da̱os,,0.75
7013,2:'Solo Da̱os',2:Solo Da̱os,,0.98
7014,1:'Con Heridos',1:Con Heridos,,0.99
7015,1:'Con Heridos',2:Solo Da̱os,+,0.9
7016,2:'Solo Da̱os',2:Solo Da̱os,,0.877
7017,2:'Solo Da̱os',2:Solo Da̱os,,0.95
7018,2:'Solo Da̱os',2:Solo Da̱os,,0.97
7019,2:'Solo Da̱os',2:Solo Da̱os,,1
7020,2:'Solo Da̱os',2:Solo Da̱os,,0.9
7021,1:'Con Heridos',1:Con Heridos,,1
7022,1:'Con Heridos',1:Con Heridos,,0.934
7023,1:'Con Heridos',1:Con Heridos,,0.675
7024,2:'Solo Da̱os',2:Solo Da̱os,,0.89
7025,2:'Solo Da̱os',2:Solo Da̱os,,0.98
7026,2:'Solo Da̱os',2:Solo Da̱os,,0.97
7027,2:'Solo Da̱os',1:Con Heridos,+,0.749
7028,2:'Solo Da̱os',2:Solo Da̱os,,0.85
7029,1:'Con Heridos',1:Con Heridos,,0.557
7030,2:'Solo Da̱os',2:Solo Da̱os,,1
7031,1:'Con Heridos',1:Con Heridos,,1
7032,2:'Solo Da̱os',2:Solo Da̱os,,0.84
7033,2:'Solo Da̱os',2:Solo Da̱os,,0.94
7034,2:'Solo Da̱os',2:Solo Da̱os,,0.97
7035,2:'Solo Da̱os',2:Solo Da̱os,,0.99
7036,1:'Con Heridos',2:Solo Da̱os,+,0.758
7037,2:'Solo Da̱os',2:Solo Da̱os,,0.98
7038,1:'Con Heridos',1:Con Heridos,,0.994
7039,2:'Solo Da̱os',2:Solo Da̱os,,0.78
7040,1:'Con Heridos',1:Con Heridos,,0.54
7041,2:'Solo Da̱os',2:Solo Da̱os,,0.87
7042,1:'Con Heridos',1:Con Heridos,,0.8
7043,1:'Con Heridos',1:Con Heridos,,1
7044,2:'Solo Da̱os',2:Solo Da̱os,,0.96
7045,1:'Con Heridos',1:Con Heridos,,0.752
7046,1:'Con Heridos',1:Con Heridos,,0.52
7047,2:'Solo Da̱os',2:Solo Da̱os,,0.98
7048,2:'Solo Da̱os',2:Solo Da̱os,,0.95
7049,2:'Solo Da̱os',2:Solo Da̱os,,0.9
7050,1:'Con Heridos',1:Con Heridos,,0.99
7051,2:'Solo Da̱os',2:Solo Da̱os,,1
7052,1:'Con Heridos',1:Con Heridos,,0.844
7053,2:'Solo Da̱os',1:Con Heridos,+,0.58
7054,1:'Con Heridos',1:Con Heridos,,0.8
7055,1:'Con Heridos',1:Con Heridos,,0.498
7056,2:'Solo Da̱os',2:Solo Da̱os,,0.99
7057,2:'Solo Da̱os',2:Solo Da̱os,,1
7058,2:'Solo Da̱os',2:Solo Da̱os,,0.91
7059,1:'Con Heridos',1:Con Heridos,,0.973
7060,2:'Solo Da̱os',2:Solo Da̱os,,0.99
7061,2:'Solo Da̱os',2:Solo Da̱os,,0.9
7062,2:'Solo Da̱os',2:Solo Da̱os,,0.94
7063,1:'Con Heridos',1:Con Heridos,,0.76
7064,2:'Solo Da̱os',2:Solo Da̱os,,0.98
7065,2:'Solo Da̱os',2:Solo Da̱os,,1
7066,1:'Con Heridos',2:Solo Da̱os,+,0.61
7067,1:'Con Heridos',1:Con Heridos,,0.99
7068,2:'Solo Da̱os',2:Solo Da̱os,,0.76
7069,2:'Solo Da̱os',2:Solo Da̱os,,0.78
7070,2:'Solo Da̱os',2:Solo Da̱os,,0.879
7071,2:'Solo Da̱os',2:Solo Da̱os,,0.98
7072,2:'Solo Da̱os',2:Solo Da̱os,,0.98
7073,2:'Solo Da̱os',2:Solo Da̱os,,1
7074,2:'Solo Da̱os',2:Solo Da̱os,,1
7075,1:'Con Heridos',1:Con Heridos,,0.58
7076,1:'Con Heridos',1:Con Heridos,,0.911
7077,1:'Con Heridos',1:Con Heridos,,0.59
7078,2:'Solo Da̱os',2:Solo Da̱os,,0.97
